Signature.1,Signature.10,Signature.11,Signature.12,Signature.13,Signature.14,Signature.15,Signature.16,Signature.17,Signature.18,Signature.19,Signature.2,Signature.20,Signature.21,Signature.22,Signature.23,Signature.24,Signature.25,Signature.26,Signature.27,Signature.28,Signature.29,Signature.3,Signature.30,Signature.4,Signature.5,Signature.6,Signature.7,Signature.8,Signature.9,Virus_HPV
0.212492900600014,0.0,0.0,0.0,0.0,0.0,0.696846945057884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0906601543421016,0.0,0.0,0.0,8.031
0.0,0.0,0.0,0.0,0.0,0.0,0.439027582424344,0.0,0.0,0.0438953806743861,0.33567438799598,0.0,0.0,0.0,0.127877911809265,0.0208700065202443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0326547305757814,0.0,0.0,18.164
0.292516702010286,0.0,0.0,0.0664633257510872,0.0,0.12548392717454,0.0,0.13523121881819197,0.117050907331517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142447826374168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.120806092540211,0.0,0.0,0.0,0.0,8.424
0.195820992201045,0.0,0.0,0.0283026620870751,0.0,0.0,0.0,0.0,0.0,0.0,0.0611816592872098,0.23835688833942603,0.212983508522309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0457269141879735,0.0,0.0,0.0,0.0,0.21762735458350602,0.0,0.0,0.0,16.214000000000002
0.0641068719865623,0.0,0.0,0.0,0.0,0.0,0.237825958213862,0.0,0.0,0.0,0.0,0.0,0.0,0.0467683234864108,0.0,0.0996487773528367,0.0,0.0,0.0,0.0,0.0,0.117751785700871,0.43389828325945706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.799000000000001
0.0,0.0532659953547026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0892923796443776,0.0781336478909223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0862894296091392,0.2113753183481,0.0496633451275061,0.111368588342114,0.0112936867048474,0.309317608978291,0.0,0.0,0.0,4.965
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3725242526758621,0.0,0.056319797979521,0.254994651433668,0.0,0.0,0.0,0.101212172406597,0.0,0.0,0.21489264543166,0.0,0.0,0.0,0.0,0.0,0.0,18.798
0.0,0.0,0.263699180564152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11659138727189,0.0,0.0,0.0,0.0,0.0640227909465924,0.0,0.0,0.0,0.0,0.555686611403937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9789999999999996
0.0,0.0,0.0,0.0,0.14576825502155802,0.0,0.19769781585708202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285576996224973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3709569328963879,0.0,0.0,0.0,8.982000000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0844616178261384,0.885745080617453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0297933015564089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.037
0.0360149924029866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243592015593467,0.0,0.0,0.0892453068349472,0.0,0.0,0.0782726712678463,0.0,0.0,0.0,0.0,0.0,0.15742972343944697,0.0,0.0,0.34638454471108304,0.0,0.0490607457502227,0.0,0.0,8.216000000000001
0.0,0.0,0.182811431767403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127910535168407,0.0,0.0,0.0146276895782519,0.181421702449139,0.0,0.0,0.0,0.0,0.0,0.49322864103679903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.675
0.0839114237630334,0.11824753582508199,0.0,0.0,0.0,0.0,0.24892321595819297,0.0,0.0,0.0,0.0,0.0944193087364504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0394042410637847,0.0,0.0202467836172478,0.0,0.0,0.0,0.0,0.0,0.0,0.39484749103620903,0.0,11.038
0.21433340036372098,0.0,0.23360034131406401,0.0,0.0,0.0,0.0390472104109241,0.125049531254682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0710739202633902,0.0,0.0,0.055275087474800005,0.0,0.0,0.160731356700083,0.0,0.0,0.0,0.0,0.100889133245448,0.0,0.0,15.448
0.0279242720428591,0.0406750688746983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0541225439245492,0.0,0.0,0.0,0.0,0.0,0.662999949136198,0.0,0.10117941512979402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113098750891902,0.0,0.0,12.700999999999999
0.0,0.27869616335554404,0.0,0.0887667659616177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28471108471066997,0.0,0.0,0.165491581924654,0.18233440404751397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.704
0.0,0.0,0.230116881230799,0.0,0.0529257175150079,0.0,0.0,0.0,0.0531597092415474,0.0308489991979556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0158037708590201,0.0,0.6171449219556701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.412000000000001
0.17829908587120702,0.0,0.0568445571624498,0.0,0.0,0.0,0.252754540123371,0.0834500170248404,0.0,0.0,0.0,0.142392286897011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286259494615746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5759999999999998
0.25483004903822104,0.0,0.0,0.0,0.0,0.093253697045654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129888030491996,0.0,0.167572881242717,0.0,0.0,0.20914174086580897,0.0,0.0,0.0,0.0,0.0344758460537728,0.084202783229056,0.0203792192342695,1.692
0.10463933397326,0.0,0.0,0.0,0.0940124083793956,0.0,0.0274603472160219,0.0,0.0,0.0,0.0,0.0,0.0,0.0144546360415177,0.0502605572831811,0.0,0.14129016797458402,0.0,0.0,0.0,0.0,0.0,0.44062437654741,0.0,0.0,0.0,0.0230844769184988,0.0606076256710017,0.0,0.0435660699951294,1.037
0.0,0.083452629586198,0.0,0.0,0.0221419824220768,0.0,0.0546384327162975,0.0,0.0,0.0,0.0,0.0264261355506856,0.0,0.0281646102568315,0.0,0.0404337004712622,0.0,0.0,0.0,0.0628871234354813,0.0,0.0,0.621765480501797,0.0600899050593704,0.0,0.0,0.0,0.0,0.0,0.0,0.919
0.0,0.0,0.0,0.0540764064088036,0.0,0.23207950593171303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10753405887789401,0.0914547128069562,0.0,0.0,0.0751244476279993,0.0,0.0,0.0563766549391846,0.0,0.343175420301642,0.0,0.0276954287299398,0.0,0.0,0.0124833424314692,0.0,0.0,3.676
0.15362432416550598,0.0251524622401457,0.0,0.0,0.0,0.0,0.0,0.0253806315308964,0.0,0.0387035504448938,0.0,0.0,0.0,0.0790511173889652,0.0,0.0,0.0,0.0441532997901057,0.0,0.0,0.0,0.0,0.38276991556687695,0.216499296353034,0.0,0.0346654025195769,0.0,0.0,0.0,0.0,1.13
0.0,0.0,0.0,0.0,0.0,0.0,0.0150077563659764,0.0,0.0,0.0,0.0,0.0,0.0,0.23265438551710602,0.0733778346171196,0.0,0.0,0.0,0.0,0.0,0.0,0.02532965655683,0.39908279532776,0.0,0.197600732012239,0.0,0.0,0.056946839602967994,0.0,0.0,1.754
0.174019911762916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0539953296405166,0.0223672174656653,0.0171646885141745,0.0341436508755809,0.0,0.0,0.0,0.06922145530058799,0.0,0.0,0.0,0.0,0.42692255865523504,0.0616878532741498,0.112249614592658,0.0,0.0,0.021716613702983,0.0,0.0,0.75
0.21349976321137,0.0,0.127268092611911,0.067707958261583,0.0,0.0,0.0,0.0,0.0,0.0825724786517171,0.0,0.0,0.0,0.0364212608232083,0.0,0.029454964993857996,0.0,0.32310661185626505,0.0,0.0191996228080713,0.0,0.0,0.0261600848243244,0.0,0.0,0.0746091619576918,0.0,0.0,0.0,0.0,3.116
0.363662340362126,0.0649199316126561,0.0,0.0,0.0,0.0,0.18955584874819897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0171720172267131,0.0,0.22467465685456797,0.0,0.0,0.0,0.0,0.0,0.140015190847553,0.0,1.368
0.23334761323823602,0.0,0.0800594715473023,0.0,0.0,0.0,0.0,0.0,0.0,0.0751605037114899,0.0,0.0307651579614332,0.0,0.0,0.0371116919927598,0.0,0.0260856432828818,0.0432969871254217,0.027137286656239,0.0,0.0,0.0,0.447035613533123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.188
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.552187324683776,0.0,0.0,0.0,0.0,0.0,0.0,0.146504404787334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301308270528891,0.0,0.0,0.0,0.0,0.0,1.4180000000000001
0.0,0.0129191653828981,0.175077791093645,0.0,0.0,0.0,0.0,0.0,0.0823861849578906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12582246952233,0.0,0.0,0.41950662040611,0.0,0.0240072636706613,0.16028050496646498,0.0,1.003
0.0,0.0,0.0,0.0,0.0,0.0,0.015787856767546998,0.0,0.0175597407865001,0.0121166290449256,0.0,0.0222536255803284,0.0293282707721029,0.0584098642031769,0.0518180662637243,0.0191555608174808,0.0,0.0,0.0,0.0,0.0,0.0,0.471857029876524,0.0111177463433328,0.179807663050263,0.0,0.0,0.0227901318392885,0.0,0.0844134546923458,3.747
0.0928638857787046,0.0,0.0369321618749174,0.0,0.135558032513622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6984401548734941,0.0266463499118773,0.0,0.0,0.0,0.0,0.0,0.0,0.99
0.0,0.280861342406525,0.0,0.0,0.0,0.0,0.0,0.0,0.113836841455326,0.0,0.18426757825019102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208387369577956,0.0,0.0,0.0,0.0,0.0,0.212646846744994,0.0,0.0,0.0,1.318
0.0539791804452089,0.0,0.0,0.0291133799890658,0.0,0.0,0.0648957641217355,0.0,0.0,0.0,0.0,0.0,0.0,0.0537987989764134,0.0176278056961478,0.0392937250446412,0.0903861505910863,0.18471407408719898,0.0,0.0,0.0305262171500161,0.0,0.34101091287901497,0.0663213988898082,0.0189063898920373,0.0,0.0,0.0,0.0,0.0,0.904
0.19283150750525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109722873208329,0.0,0.0,0.0,0.0442654180868281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5790257972918261,0.0,0.0343982776200827,0.0,0.0,0.0,0.0331599545424439,0.105346757632726,1.123
0.0,0.0591265993890988,0.0,0.0,0.0443186896508525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102643932599787,0.0888165477897412,0.0557360960436738,0.101758474837022,0.0,0.0,0.0,0.0,0.0526601658118536,0.43662995362526796,0.0,0.0,0.0,0.115314045104373,0.0353750344881384,0.0,0.0,0.78
0.0689628902965711,0.0,0.0,0.047830393209678995,0.0698998012054392,0.0,0.0,0.0,0.0689872615005546,0.0545632272834693,0.0,0.0,0.0,0.0,0.0,0.032427702650664,0.0,0.0,0.0,0.0410226921878231,0.0,0.0,0.572570135061857,0.0176358187120726,0.0,0.0,0.0,0.0,0.0,0.0261000778918704,1.319
0.0,0.0272848098978752,0.0,0.0,0.0,0.0,0.0627431413577401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0335231573991609,0.0465720693954253,0.0,0.0,0.0,0.0,0.0,0.0,0.0875107086661616,0.233121279461535,0.118483006630066,0.0,0.39076182719203495,0.0,0.0,0.0,1.13
0.0,0.0,0.0184162359414956,0.0,0.0105415696051992,0.0,0.0,0.0,0.0,0.0,0.0,0.0300554654937175,0.0924023236762124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46338700268148797,0.0904671667719832,0.162320004601866,0.0,0.0377141090340771,0.0,0.0,0.09469612219396001,0.8059999999999999
0.0,0.0,0.0746024528198623,0.0,0.0,0.0892332202263916,0.0,0.0,0.0,0.0209816093177123,0.0,0.0757230421341078,0.0481449028888136,0.0757899616230492,0.0975174703741969,0.0,0.0433339747905418,0.0,0.0,0.0422009045672684,0.0233389388023049,0.0,0.409133522455751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.888
0.12451661986636302,0.0,0.0,0.0176557361541295,0.0280250829411533,0.0,0.0334186458780314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0715053092955007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6076093013157801,0.0,0.0783377423503139,0.0,0.0,0.0321806370973888,0.0,0.0,1.278
0.0946832546666453,0.0,0.0,0.0,0.0738844869590438,0.0,0.06581291956732799,0.0,0.0285905785158379,0.0,0.0,0.0942882177209331,0.0,0.0,0.0,0.0,0.228166582906279,0.0,0.0,0.022624403961139,0.0,0.0,0.328478529990774,0.0,0.0,0.0,0.0,0.0634710257120198,0.0,0.0,1.015
0.312930355448911,0.0191516277466892,0.0273481673123237,0.0,0.0,0.0,0.12399343516160302,0.0,0.0,0.0,0.0,0.05468559826405,0.0,0.0,0.0292189589859676,0.0,0.0,0.0,0.0,0.0426869110152814,0.0159527209017574,0.0227237857443334,0.326310305416026,0.0,0.0,0.0,0.0249981170450476,0.0,0.0,0.0,0.624
0.14945155217016,0.0,0.109163266220571,0.0270831946579582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0618241544337763,0.0,0.0,0.0,0.0,0.0982977382103949,0.0,0.0,0.0188070441557611,0.0,0.0,0.25063710351619395,0.0154376296615156,0.237007629908469,0.0,0.0,0.029255777000162998,0.0,0.0,2.046
0.0,0.0,0.0648657325540725,0.0,0.0,0.0,0.0812531442501351,0.0,0.0,0.0,0.0401823880751511,0.0,0.0,0.0,0.0,0.0,0.0978850988087979,0.0462236019095041,0.0,0.0,0.0791167194813104,0.0,0.322068015841579,0.0,0.0,0.0,0.23122073423722897,0.0371845424982005,0.0,0.0,1.197
0.20705381801780604,0.0,0.0155754596535294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0370138967768021,0.0,0.018800494323641996,0.0312089104672495,0.0,0.0,0.21561618882650502,0.0,0.0,0.0,0.0301628272635636,0.23768668651450897,0.0,0.0,0.20688171815639303,0.0,0.0,0.0,0.0,0.509
0.0486848018168735,0.0,0.0,0.0,0.0262242527977001,0.12374539497529101,0.0241912429073101,0.0,0.0,0.0218752196135694,0.0,0.0,0.0,0.0,0.0186294965355438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454345692400949,0.0,0.0728298929144222,0.0698639606105408,0.0,0.0485211685886547,0.0,0.0,1.156
0.178748160631001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425463124071256,0.0407004375661889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10629605539192999,0.5909139077201121,0.0,0.0407951262836429,0.0,0.0,0.0,0.0,0.0,0.7959999999999999
0.13440006541271698,0.0,0.0,0.0,0.0161909529564527,0.0,0.0,0.0,0.0258928379970057,0.0415712898280308,0.0869952093702927,0.0273440740672265,0.0,0.0,0.0572629150691118,0.0,0.0,0.0,0.0,0.0,0.0,0.126783726634703,0.349532641111772,0.0,0.028788981065617,0.0,0.0,0.0511426445245612,0.0540946619625096,0.0,1.056
0.273229572170313,0.036684534544891,0.0,0.0,0.0442406797286261,0.0,0.11936235572150698,0.0,0.0150538136936885,0.0266954740723909,0.0,0.027142265022426,0.0,0.0,0.0488669796648115,0.0,0.061999598514807,0.0,0.0,0.0,0.0,0.0,0.121221635574008,0.0,0.0,0.0,0.22550309129253,0.0,0.0,0.0,1.5030000000000001
0.21244726493167002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0624046176762239,0.0,0.0,0.0,0.0,0.0,0.0482561039251184,0.0,0.0,0.0,0.0,0.0,0.0,0.563576246348462,0.0,0.0,0.0254639472647514,0.0277756114707577,0.060076208383017,0.0,0.0,23.244
0.222341530007995,0.0,0.0490245660631079,0.0,0.0,0.0,0.0,0.0364186000560117,0.0,0.0,0.138918865104464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.553296408155843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.151999999999997
0.0319949531892329,0.0,0.0,0.0192801703874779,0.0,0.0,0.0222869860922293,0.0,0.0,0.0,0.0577374558462685,0.0,0.0,0.0,0.01953544915635,0.0,0.0,0.13295562501977198,0.0,0.0,0.0,0.0621485453437402,0.462614053188681,0.0,0.0321211251122164,0.0,0.159325636664032,0.0,0.0,0.0,20.253
0.0387137627883273,0.0,0.0,0.0,0.0,0.0,0.0864801943975444,0.0,0.0,0.0,0.0,0.0133428888721018,0.0,0.0,0.0293040154597879,0.0,0.0614471957853145,0.0,0.0,0.0,0.0,0.0222623312693051,0.5378389051867091,0.0,0.0,0.0,0.0,0.0290450700578971,0.17265033090404297,0.0,15.300999999999998
0.255274676601937,0.0,0.0,0.0,0.0,0.0,0.174345964864111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0473201523446486,0.0,0.0,0.0,0.0,0.20969506301177498,0.13909887395600398,0.089678378179284,0.0,0.0,0.0418989049819141,0.0,0.0426879684772687,18.72
0.0,0.0,0.0,0.0353329941950993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035545287316402996,0.034508432598068,0.0265039345747386,0.0,0.0381156529760316,0.0,0.0,0.0,0.0,0.0,0.56111718339469,0.0930382536520244,0.120424565901401,0.0,0.0,0.0,0.0,0.0554136752388126,13.394
0.0524901800431074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0798075303177381,0.0,0.0,0.0,0.0180091325860218,0.0,0.0730400041907683,0.7766531528623649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.483
0.0,0.0301256922537618,0.0,0.0,0.082748875371655,0.0,0.11773151966970699,0.0,0.0,0.0,0.0,0.0762984507574282,0.0,0.0,0.0293735875387474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36742390077221,0.0,0.0,0.0,0.21985133691491396,0.0,0.0764466367215759,0.0,6.88
0.170628832993091,0.0,0.0414870072973967,0.0,0.0,0.0,0.0279149403706702,0.0,0.0,0.17586945145984698,0.0,0.0339961744846883,0.10636440174874799,0.0,0.0,0.0,0.0,0.10938099661411399,0.0,0.0,0.0,0.160649511950323,0.0504691565918985,0.0,0.0,0.0,0.0,0.0,0.069517141705191,0.0537223847840315,16.561
0.17342857055666297,0.0282907358009314,0.0,0.0299062576281761,0.0,0.0,0.0,0.0,0.0,0.0,0.117836678502777,0.0,0.0414337036962327,0.0362099675021366,0.0258278563177407,0.0,0.0829337670701517,0.0,0.0,0.0,0.0,0.0,0.305681603542083,0.0,0.0,0.0964794630746616,0.0,0.0619713963084471,0.0,0.0,13.329
0.0,0.0,0.25475619611156897,0.0,0.0,0.0,0.0460035415419266,0.0,0.0,0.466517513817145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.232722730807941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.679
0.40238984291564706,0.0,0.0,0.03802815350092399,0.0,0.0,0.08769091622489,0.0,0.0,0.0,0.0,0.0613074237346826,0.0,0.0,0.0,0.0,0.0,0.05437044310437201,0.0,0.0,0.0,0.0761088527796278,0.280104348750178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.804
0.23907765825817603,0.0,0.0,0.0,0.0,0.0,0.0512518654246581,0.10592951320078099,0.0,0.13796901907334602,0.0,0.037529550734863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0202929718723816,0.0,0.0695628358354556,0.0,0.0,0.0,0.0,0.0,0.0355346116556788,0.30285197394465996,0.0,16.067
0.284497229690537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0309061615391239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375826047198995,0.0,0.126851209979287,0.0,0.0,0.0507065209379497,0.131212830654108,0.0,18.628
0.0,0.0214500566231139,0.0,0.0,0.100823412542971,0.0,0.0235855580884507,0.0,0.0,0.0,0.0,0.0,0.0,0.0881440203187888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21097763045014,0.35145023482053006,0.154641583330191,0.0,0.0,0.0,0.0360461806807313,0.0,0.0,9.652999999999999
0.0529039803984095,0.0,0.0,0.0707272189720535,0.0159647224546891,0.0,0.0429429334887521,0.0,0.0,0.0492315993139817,0.033242401411886,0.0,0.0,0.0,0.0413118327305084,0.0,0.0727342281306404,0.0178480373352814,0.0,0.0,0.0,0.0,0.548864059231755,0.0344800833765947,0.0,0.0,0.0,0.0143748332096901,0.0,0.0,15.555
0.14808335166226097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0252186972297072,0.0,0.0,0.0,0.0489488538262258,0.0,0.0564503025982883,0.0,0.0334577322735426,0.0,0.0,0.0,0.0,0.0,0.5322206042673621,0.0,0.14043831062884501,0.0,0.0,0.0,0.0,0.0,11.908
0.0918595557852005,0.0,0.0,0.0232127953037135,0.0396732567736403,0.0,0.0,0.0,0.0425734940986556,0.0,0.0,0.0227850784499043,0.0,0.0379008182185423,0.0116870860806896,0.0,0.0225108733299996,0.0,0.0,0.0,0.0,0.0,0.6123437354682719,0.0,0.0870103074308557,0.0,0.0,0.0,0.0,0.0,16.142
0.0,0.0,0.0,0.0,0.0123717854355994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0267508022087097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0330569362115916,0.716750946781142,0.0,0.0,0.0,0.12984151207306402,0.0272822981762864,0.0,0.0446892684166973,18.019000000000002
0.0,0.0,0.0,0.0,0.0157364158034138,0.0,0.0,0.0,0.0,0.013235852990860001,0.0,0.0,0.0,0.0210193219786055,0.0387730743592207,0.0,0.0,0.0,0.0,0.0,0.0455862630055023,0.0110925856538744,0.5119754529720689,0.0877105477863232,0.10734507981432902,0.0,0.0522511446860835,0.0,0.0860791551588697,0.0,12.113
0.47706161419318105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0641722895564004,0.0,0.0,0.0517657366957359,0.0,0.0,0.0440242932984054,0.0,0.0,0.155902326824272,0.0,0.0,0.0,0.0,0.0291358389146942,0.17793788323770898,0.0,11.309000000000001
0.0,0.0,0.0136394406112461,0.0,0.0575066339066206,0.0,0.0341749766721244,0.0,0.0,0.0198217704393733,0.0,0.0,0.0,0.0,0.0640513004018134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.475309308831334,0.12269841255993699,0.10310957585247801,0.0,0.10968858072507301,0.0,0.0,0.0,16.38
